447	0.000000	2.265375	10.782484
448	0.000000	-2.267775	10.759807
449	0.000000	-6.696825	10.692839
450	0.000000	-11.530200	10.577537
451	0.000000	-16.584075	10.411696
452	0.000000	-20.167875	10.210017
453	0.000000	-24.146550	9.968552
454	0.000000	-27.823650	9.690315
455	0.000000	-31.481475	9.375500
456	0.000000	-33.739575	9.038104
457	0.000000	-36.201000	8.676094
458	0.000000	-37.852575	8.297569
459	0.000000	-39.408375	7.903485
460	0.000000	-39.774075	7.505744
461	0.000000	-40.303125	7.102713
462	0.000000	-39.866100	6.704052
463	0.000000	-39.200100	6.312051
464	0.000000	-37.404600	5.938005
465	0.000000	-35.751825	5.580487
466	0.000000	-33.193500	5.248552
467	0.000000	-30.417150	4.944380
468	0.000000	-26.819925	4.676181
469	0.000000	-23.389800	4.442283
470	0.000000	-19.181100	4.250472
471	0.000000	-14.973750	4.100734
472	0.000000	-10.129275	3.999442
473	0.000000	-5.754900	3.941893
474	0.000000	-0.552150	3.936371
475	0.000000	3.305475	3.969426
476	0.000000	8.107350	4.050499
477	0.000000	13.571625	4.186216
478	0.000000	18.509175	4.371308
479	0.000000	21.618375	4.587491
480	0.000000	25.352550	4.841017
481	0.000000	28.782600	5.128843
482	0.000000	32.332575	5.452168
483	0.000000	34.438200	5.796551
484	0.000000	36.653850	6.163089
485	0.000000	37.863450	6.541723
486	0.000000	39.110550	6.932829
487	0.000000	39.184350	7.324673
488	0.000000	39.261900	7.717291
489	0.000000	38.302950	8.100321
490	0.000000	37.144275	8.471764
491	0.000000	34.798950	8.819753
492	0.000000	32.836275	9.148116
493	0.000000	29.817825	9.446294
494	0.000000	26.605650	9.712351
495	0.000000	22.475625	9.937107
496	0.000000	18.642375	10.123531
497	0.000000	13.965150	10.263182
498	0.000000	9.312075	10.356303
499	0.000000	4.155375	10.397857
500	0.000000	-0.171975	10.396137
501	0.000000	-4.862475	10.347512
502	0.000000	-9.451275	10.253000
503	0.000000	-15.042750	10.102572
504	0.000000	-18.765825	9.914914
505	0.000000	-23.142825	9.683485
506	0.000000	-26.694000	9.416545
507	0.000000	-30.392925	9.112616
508	0.000000	-32.986425	8.782752
509	0.000000	-35.555700	8.427195
510	0.000000	-37.161225	8.055583
511	0.000000	-38.732775	7.668255
512	0.000000	-39.332100	7.274934
513	0.000000	-39.881850	6.876115
514	0.000000	-39.013650	6.485979
515	0.000000	-38.226675	6.103712
516	0.000000	-36.497700	5.738735
517	0.000000	-34.648800	5.392247
518	0.000000	-31.527450	5.076973
519	0.000000	-28.832250	4.788650
520	0.000000	-24.935925	4.539291
521	0.000000	-21.263700	4.326654
522	0.000000	-16.547700	4.161177
523	0.000000	-12.406875	4.037108
524	0.000000	-7.239225	3.964716
525	0.000000	-2.461500	3.940101
526	0.000000	2.331975	3.963421
527	0.000000	6.036900	4.023790
528	0.000000	11.925000	4.143040
529	0.000000	16.837050	4.311410
530	0.000000	20.741850	4.518829
531	0.000000	23.740875	4.756237
532	0.000000	27.732900	5.033567
533	0.000000	30.664125	5.340208
534	0.000000	33.095400	5.671162
535	0.000000	34.480575	6.015968
536	0.000000	36.320925	6.379177
537	0.000000	36.634500	6.745522
538	0.000000	36.859650	7.114118
539	0.000000	36.050925	7.474628
540	0.000000	35.251800	7.827146
541	0.000000	33.068775	8.157833
542	0.000000	31.008000	8.467913
543	0.000000	28.074300	8.748656
544	0.000000	24.943275	8.998089
545	0.000000	20.775675	9.205846
546	0.000000	17.130150	9.377147
547	0.000000	12.429825	9.501446
548	0.000000	7.947525	9.580921
549	0.000000	2.727900	9.608200
550	0.000000	-1.511100	9.593089
551	0.000000	-5.837100	9.534718
552	0.000000	-10.617300	9.428545
553	0.000000	-15.540375	9.273141
554	0.000000	-18.919650	9.083945
555	0.000000	-22.774725	8.856197
556	0.000000	-26.164875	8.594549
557	0.000000	-29.426775	8.300281
558	0.000000	-31.028550	7.989995
559	0.000000	-33.223725	7.657758
560	0.000000	-34.071300	7.317045
561	0.000000	-34.953975	6.967505
562	0.000000	-34.467225	6.622833
563	0.000000	-34.142700	6.281406
564	0.000000	-32.408850	5.957318
565	0.000000	-30.828825	5.649029
566	0.000000	-28.167525	5.367354
567	0.000000	-25.472400	5.112630
568	0.000000	-21.556650	4.897063
569	0.000000	-17.940150	4.717662
570	0.000000	-13.547400	4.582188
571	0.000000	-9.362925	4.488559
572	0.000000	-4.059675	4.447962
573	0.000000	0.191250	4.449874
574	0.000000	4.321275	4.493087
575	0.000000	8.919825	4.582286
576	0.000000	15.166200	4.733948
577	0.000000	18.874800	4.922695
578	0.000000	22.400625	5.146702
579	0.000000	25.634550	5.403047
580	0.000000	29.452200	5.697569
581	0.000000	31.414800	6.011717
582	0.000000	33.803700	6.349754
583	0.000000	34.659750	6.696352
584	0.000000	35.662275	7.052975
585	0.000000	35.282025	7.405795
586	0.000000	35.121075	7.757005
587	0.000000	33.591750	8.092923
588	0.000000	31.916100	8.412084
589	0.000000	29.122875	8.703313
590	0.000000	26.714550	8.970458
591	0.000000	22.797750	9.198436
592	0.000000	19.146075	9.389896
593	0.000000	14.342850	9.533325
594	0.000000	10.188675	9.635212
595	0.000000	5.039250	9.685604
596	0.000000	0.663525	9.692239
597	0.000000	-3.921675	9.653023
598	0.000000	-8.106150	9.571961
599	0.000000	-13.785975	9.434102
600	0.000000	-17.610750	9.257994
601	0.000000	-21.342375	9.044570
602	0.000000	-24.542475	8.799145
603	0.000000	-28.168725	8.517458
604	0.000000	-29.944950	8.218009
605	0.000000	-32.232150	7.895687
606	0.000000	-32.986425	7.565823
607	0.000000	-33.871500	7.227108
608	0.000000	-33.195900	6.895149
609	0.000000	-32.944050	6.565708
610	0.000000	-31.241700	6.253291
611	0.000000	-29.454525	5.958746
612	0.000000	-26.376825	5.694978
613	0.000000	-23.717925	5.457799
614	0.000000	-19.755075	5.260248
615	0.000000	-15.981075	5.100437
616	0.000000	-11.376450	4.986673
617	0.000000	-7.183500	4.914838
618	0.000000	-1.731450	4.897523
619	0.000000	2.123700	4.918760
620	0.000000	6.344475	4.982205
